"sub","task","traindiffcond","coh","rt","resp","cor","cj","RTconf"
7,"dotcolour","hard","hard",1.002,1,1,3,2.455
7,"dotcolour","hard","average",2.354,-1,1,4,0.27
7,"dotcolour","hard","hard",1.118,1,1,5,0.24
7,"dotcolour","hard","hard",1.586,1,1,5,0.225
7,"dotcolour","hard","easy",0.868,-1,1,6,0.272
7,"dotcolour","hard","easy",0.602,1,1,6,0.328
7,"dotcolour","hard","easy",0.668,1,1,6,0.283
7,"dotcolour","hard","easy",0.869,-1,1,6,0.295
7,"dotcolour","hard","easy",0.568,1,1,6,0.272
7,"dotcolour","hard","hard",1.819,1,0,5,0.293
7,"dotcolour","hard","hard",2.203,1,1,5,0.315
7,"dotcolour","hard","average",0.985,-1,0,4,0.465
7,"dotcolour","hard","hard",1.635,1,1,4,0.294
7,"dotcolour","hard","hard",0.969,-1,1,5,0.286
7,"dotcolour","hard","easy",0.769,1,1,6,0.367
7,"dotcolour","hard","easy",1.002,-1,1,6,0.418
7,"dotcolour","hard","easy",0.551,-1,1,6,0.357
7,"dotcolour","hard","easy",0.551,-1,1,6,0.684
7,"dotcolour","hard","easy",0.718,1,1,6,0.494
7,"dotcolour","hard","easy",0.635,-1,1,6,0.443
7,"dotcolour","hard","hard",1.536,-1,1,4,0.278
7,"dotcolour","hard","hard",1.519,1,1,4,0.264
7,"dotcolour","hard","hard",0.818,-1,1,5,0.263
7,"dotcolour","hard","average",1.102,-1,1,5,0.267
7,"dotcolour","hard","easy",1.085,1,1,5,10.417
7,"dotcolour","hard","average",1.236,1,1,5,0.384
7,"dotcolour","hard","easy",0.952,-1,1,6,0.244
7,"dotcolour","hard","average",0.785,1,1,5,0.902
7,"dotcolour","hard","average",0.818,-1,1,4,1.291
7,"dotcolour","hard","hard",1.052,1,0,5,0.343
7,"dotcolour","hard","easy",0.867,-1,1,5,0.304
7,"dotcolour","hard","hard",2.753,1,0,4,0.335
7,"dotcolour","hard","average",0.769,-1,1,5,0.285
7,"dotcolour","hard","easy",2.652,-1,1,4,0.384
7,"dotcolour","hard","average",0.952,-1,1,4,4.517
7,"dotcolour","hard","easy",1.636,-1,1,6,2.021
7,"dotcolour","hard","hard",1.752,1,1,4,0.293
7,"dotcolour","hard","easy",0.835,1,1,6,0.227
7,"dotcolour","hard","easy",0.801,-1,1,6,0.277
7,"dotcolour","hard","hard",0.885,-1,1,5,0.433
7,"dotcolour","hard","hard",0.935,-1,1,4,0.292
7,"dotcolour","hard","average",0.851,1,1,4,0.353
7,"dotcolour","hard","easy",0.636,1,1,4,0.804
7,"dotcolour","hard","hard",1.537,-1,1,4,0.559
7,"dotcolour","hard","average",0.836,-1,1,5,0.994
7,"dotcolour","hard","average",2.987,1,1,5,1.755
7,"dotcolour","hard","average",0.701,1,1,5,0.257
7,"dotcolour","hard","easy",0.434,1,1,5,0.305
7,"dotcolour","hard","easy",0.618,1,1,5,0.423
7,"dotcolour","hard","hard",1.236,-1,1,5,1.214
7,"dotcolour","hard","hard",1.419,-1,0,4,2.638
7,"dotcolour","hard","easy",1.018,-1,1,6,0.275
7,"dotcolour","hard","average",1.403,-1,1,5,0.282
7,"dotcolour","hard","hard",0.902,1,1,5,0.821
7,"dotcolour","hard","average",1.286,1,1,4,1.402
7,"dotcolour","hard","hard",1.102,-1,1,4,0.287
7,"dotcolour","hard","hard",2.887,1,0,4,8.745
7,"dotcolour","hard","average",1.085,1,1,5,0.465
7,"dotcolour","hard","average",0.669,-1,1,5,0.35
7,"dotcolour","hard","easy",1.486,-1,1,6,0.35
7,"dotcolour","hard","easy",0.618,-1,1,6,0.386
7,"dotcolour","hard","easy",0.653,1,1,6,0.323
7,"dotcolour","hard","easy",0.801,-1,1,6,0.192
7,"dotcolour","hard","easy",0.602,-1,1,6,0.284
7,"dotcolour","hard","average",0.552,1,1,5,0.213
7,"dotcolour","hard","easy",0.535,-1,1,6,0.226
7,"dotcolour","hard","easy",0.551,1,1,5,0.43
7,"dotcolour","hard","average",0.534,-1,1,5,0.273
7,"dotcolour","hard","average",1.036,-1,1,5,0.28
7,"dotcolour","hard","hard",1.252,-1,1,4,0.357
7,"dotcolour","hard","hard",0.969,1,1,5,0.266
7,"dotcolour","hard","average",1.585,1,1,4,0.377
7,"dotcolour","hard","average",0.719,-1,1,5,0.264
7,"dotcolour","hard","hard",1.169,1,1,6,0.665
7,"dotcolour","hard","hard",1.285,-1,0,5,0.404
7,"dotcolour","hard","average",1.269,1,1,4,0.347
7,"dotcolour","hard","hard",7.909,1,0,3,0.548
7,"dotcolour","hard","average",1.185,-1,1,5,0.2
7,"dotcolour","hard","average",0.702,1,1,6,0.591
7,"dotcolour","hard","hard",1.952,-1,0,5,0.306
7,"dotcolour","hard","easy",0.718,1,1,6,0.308
7,"dotcolour","hard","average",0.735,-1,1,6,0.309
7,"dotcolour","hard","easy",1.052,1,1,6,0.249
7,"dotcolour","hard","hard",1.52,1,1,5,0.348
7,"dotcolour","hard","hard",1.519,1,1,5,0.746
7,"dotcolour","hard","easy",0.735,-1,1,6,0.426
7,"dotcolour","hard","hard",1.286,-1,1,5,0.303
7,"dotcolour","hard","hard",1.402,-1,0,5,0.437
7,"dotcolour","hard","average",1.27,1,1,5,0.25
7,"dotcolour","hard","hard",1.169,-1,1,5,0.22
7,"dotcolour","hard","easy",0.719,1,1,6,0.241
7,"dotcolour","hard","average",1.568,1,0,5,0.274
7,"dotcolour","hard","easy",0.702,1,1,6,0.246
7,"dotcolour","hard","hard",0.652,-1,0,5,0.285
7,"dotcolour","hard","hard",0.786,1,1,5,0.221
7,"dotcolour","hard","easy",1.336,1,1,6,0.264
7,"dotnumber","easy","average",1.185,-1,1,4,0.298
7,"dotnumber","easy","hard",0.968,-1,0,5,0.242
7,"dotnumber","easy","average",2.003,-1,1,4,0.29
7,"dotnumber","easy","average",0.602,1,1,5,0.25
7,"dotnumber","easy","easy",0.751,-1,1,5,0.237
7,"dotnumber","easy","easy",0.735,-1,1,5,0.257
7,"dotnumber","easy","average",1.169,1,1,5,0.243
7,"dotnumber","easy","easy",0.768,1,1,6,0.278
7,"dotnumber","easy","average",1.436,1,1,4,0.284
7,"dotnumber","easy","hard",0.968,1,1,4,0.389
7,"dotnumber","easy","average",0.852,1,0,4,0.51
7,"dotnumber","easy","average",1.736,1,1,5,0.302
7,"dotnumber","easy","easy",0.802,-1,1,5,0.285
7,"dotnumber","easy","average",1.135,-1,1,5,0.319
7,"dotnumber","easy","easy",1.169,1,1,5,0.334
7,"dotnumber","easy","average",1.137,1,0,5,0.317
7,"dotnumber","easy","easy",0.769,1,1,5,0.301
7,"dotnumber","easy","hard",0.902,1,1,4,0.28
7,"dotnumber","easy","hard",0.735,1,0,5,0.362
7,"dotnumber","easy","easy",0.768,1,1,5,0.456
7,"dotnumber","easy","hard",0.768,1,1,5,0.274
7,"dotnumber","easy","average",0.72,-1,1,4,0.262
7,"dotnumber","easy","hard",0.968,1,1,4,0.544
7,"dotnumber","easy","easy",0.701,-1,1,6,0.377
7,"dotnumber","easy","average",0.818,1,1,6,0.245
7,"dotnumber","easy","easy",0.668,1,1,6,0.428
7,"dotnumber","easy","average",0.719,-1,1,6,0.393
7,"dotnumber","easy","easy",0.736,1,1,5,0.263
7,"dotnumber","easy","easy",0.753,-1,1,5,0.282
7,"dotnumber","easy","easy",0.635,-1,1,5,0.288
7,"dotnumber","easy","easy",0.785,-1,1,6,0.32
7,"dotnumber","easy","average",0.851,1,1,5,0.316
7,"dotnumber","easy","hard",1.152,1,0,5,0.428
7,"dotnumber","easy","hard",0.751,1,0,5,0.408
7,"dotnumber","easy","hard",1.002,1,0,5,0.283
7,"dotnumber","easy","hard",0.584,1,0,5,0.323
7,"dotnumber","easy","hard",0.768,1,0,4,0.243
7,"dotnumber","easy","easy",0.786,1,1,5,0.261
7,"dotnumber","easy","easy",0.918,-1,1,5,0.433
7,"dotnumber","easy","easy",0.651,1,1,5,0.32
7,"dotnumber","easy","hard",0.786,1,1,5,0.207
7,"dotnumber","easy","average",0.919,-1,0,4,0.285
7,"dotnumber","easy","hard",0.669,1,0,3,0.242
7,"dotnumber","easy","hard",0.769,1,1,5,0.229
7,"dotnumber","easy","hard",1.069,1,1,5,0.492
7,"dotnumber","easy","average",0.718,-1,1,5,0.551
7,"dotnumber","easy","average",0.634,-1,1,5,0.29
7,"dotnumber","easy","average",0.651,1,0,5,0.312
7,"dotnumber","easy","average",0.518,1,1,5,0.338
7,"dotnumber","easy","average",0.518,1,1,5,0.251
7,"dotnumber","easy","average",0.552,1,1,5,0.31
7,"dotnumber","easy","easy",0.701,1,1,5,0.329
7,"dotnumber","easy","hard",0.619,1,1,5,0.255
7,"dotnumber","easy","easy",0.536,1,1,5,0.282
7,"dotnumber","easy","average",0.501,1,0,5,0.406
7,"dotnumber","easy","easy",0.818,1,0,3,0.881
7,"dotnumber","easy","hard",0.718,1,1,4,0.411
7,"dotnumber","easy","easy",0.735,-1,1,3,0.68
7,"dotnumber","easy","easy",0.635,-1,1,3,0.575
7,"dotnumber","easy","easy",0.552,1,1,5,0.253
7,"dotnumber","easy","easy",0.752,1,0,5,0.272
7,"dotnumber","easy","average",0.902,1,0,5,0.316
7,"dotnumber","easy","hard",0.735,1,0,5,0.461
7,"dotnumber","easy","hard",1.169,1,1,5,0.31
7,"dotnumber","easy","hard",0.518,1,0,5,0.257
7,"dotnumber","easy","hard",0.668,1,0,5,0.295
7,"dotnumber","easy","hard",1.318,-1,1,4,0.257
7,"dotnumber","easy","hard",0.418,1,1,5,0.402
7,"dotnumber","easy","easy",0.718,1,1,5,0.32
7,"dotnumber","easy","average",1.186,1,1,5,0.366
7,"dotnumber","easy","hard",0.818,1,0,5,0.746
7,"dotnumber","easy","average",0.685,1,1,5,0.572
7,"dotnumber","easy","easy",0.652,1,1,5,0.904
7,"dotnumber","easy","hard",0.635,1,1,5,0.389
7,"dotnumber","easy","hard",0.852,-1,1,5,0.974
7,"dotnumber","easy","easy",0.452,1,1,6,0.256
7,"dotnumber","easy","average",0.45,1,1,5,0.271
7,"dotnumber","easy","easy",0.568,-1,1,5,0.297
7,"dotnumber","easy","average",0.585,1,0,5,0.433
7,"dotnumber","easy","hard",0.651,1,1,5,0.257
7,"dotnumber","easy","easy",0.435,1,1,5,0.4
7,"dotnumber","easy","hard",0.751,1,0,5,0.493
7,"dotnumber","easy","easy",0.968,-1,1,5,0.301
7,"dotnumber","easy","easy",0.753,1,0,5,0.334
7,"dotnumber","easy","hard",0.551,1,1,5,0.486
7,"dotnumber","easy","hard",0.535,1,1,5,0.36
7,"dotnumber","easy","hard",0.451,1,1,5,0.371
7,"dotnumber","easy","average",0.785,-1,1,5,0.336
7,"dotnumber","easy","average",0.552,1,1,5,0.52
7,"dotnumber","easy","average",1.101,-1,1,4,0.305
7,"dotnumber","easy","hard",0.768,1,1,3,0.401
7,"dotnumber","easy","easy",0.718,-1,1,4,0.319
7,"dotnumber","easy","average",0.618,1,1,5,0.341
7,"dotnumber","easy","hard",0.535,1,0,5,0.35
7,"dotnumber","easy","hard",0.735,-1,1,5,0.269
7,"dotnumber","easy","hard",0.518,1,1,5,0.345
7,"dotnumber","easy","hard",0.384,1,1,4,0.279
7,"dotnumber","easy","hard",0.534,1,0,4,0.355
7,"dotnumber","easy","average",0.535,1,1,5,0.362
7,"dotnumber","easy","easy",0.569,1,1,6,0.448
7,"dotnumber","easy","easy",1.236,1,1,5,0.263
7,"dotnumber","easy","easy",0.968,-1,1,4,0.321
7,"dotnumber","easy","hard",1.119,1,1,5,0.322
7,"dotnumber","easy","average",0.752,1,1,5,0.242
7,"dotnumber","easy","easy",0.635,-1,1,5,0.394
7,"dotnumber","easy","average",0.552,1,1,4,0.432
7,"dotnumber","easy","easy",0.668,1,1,5,0.255
7,"dotnumber","easy","easy",0.535,1,1,5,0.395
7,"dotnumber","easy","easy",0.585,1,1,5,0.511
7,"dotnumber","easy","hard",0.568,1,0,5,1.119
7,"dotnumber","easy","easy",0.752,-1,1,5,0.43
7,"dotnumber","easy","hard",0.951,-1,0,5,0.402
7,"dotnumber","easy","hard",0.635,1,0,5,0.452
7,"dotnumber","easy","easy",0.836,1,0,5,0.283
7,"dotnumber","easy","average",1.269,1,0,5,0.295
7,"dotnumber","easy","average",0.651,1,0,3,0.301
7,"dotnumber","easy","average",0.535,1,1,6,0.31
7,"dotnumber","easy","average",0.735,-1,1,5,0.376
7,"dotnumber","easy","average",0.701,1,1,5,0.28
7,"dotnumber","easy","average",0.535,-1,1,5,0.435
7,"dotnumber","easy","easy",0.635,-1,1,6,0.259
7,"dotnumber","easy","easy",0.618,-1,1,5,0.332
7,"dotnumber","easy","hard",1.035,-1,0,5,0.304
7,"dotnumber","easy","easy",0.835,-1,0,5,0.269
7,"dotnumber","easy","hard",0.768,-1,1,5,0.239
7,"dotnumber","easy","hard",1.002,1,1,4,0.36
7,"dotnumber","easy","hard",0.752,-1,1,4,0.294
7,"dotnumber","easy","average",1.335,1,1,5,0.304
7,"dotnumber","easy","average",0.585,1,1,5,0.424
7,"dotnumber","easy","average",1.836,1,1,5,0.328
7,"dotnumber","easy","average",0.718,1,0,5,0.297
7,"dotnumber","easy","hard",0.618,1,0,5,0.448
7,"dotnumber","easy","average",0.685,1,0,6,0.334
7,"dotnumber","easy","average",0.651,1,0,6,0.37
7,"dotnumber","easy","average",1.019,1,1,5,0.101
7,"dotnumber","easy","average",0.768,-1,1,5,0.286
7,"dotnumber","easy","easy",0.468,1,1,5,0.362
7,"dotnumber","easy","hard",0.586,1,0,4,0.4
7,"dotnumber","easy","average",0.435,1,0,5,0.442
7,"dotnumber","easy","easy",0.602,1,1,5,0.315
7,"dotnumber","easy","easy",0.484,1,1,5,0.406
7,"dotnumber","easy","easy",0.685,-1,1,4,0.31
7,"dotnumber","easy","hard",0.935,1,0,4,0.191
7,"dotnumber","easy","easy",0.668,1,0,4,0.232
7,"dotnumber","easy","hard",0.468,1,0,4,0.254
7,"dotnumber","easy","average",0.635,-1,1,4,0.246
7,"dotnumber","easy","average",0.552,1,1,4,4.386
7,"dotnumber","easy","average",0.701,1,1,4,0.301
7,"dotnumber","easy","easy",0.651,1,1,4,0.37
7,"dotnumber","easy","hard",0.434,1,1,5,4.333
7,"dotnumber","easy","average",0.568,-1,1,5,0.449
7,"dotnumber","easy","easy",0.702,-1,1,5,0.43
7,"dotnumber","easy","average",0.568,-1,1,5,0.353
7,"dotnumber","easy","easy",1.97,1,0,4,0.238
7,"dotnumber","easy","easy",0.868,1,1,5,0.493
7,"dotnumber","easy","average",0.719,1,0,5,0.247
7,"dotnumber","easy","hard",0.785,-1,0,4,0.426
7,"dotnumber","easy","hard",0.418,1,1,5,0.387
7,"dotnumber","easy","average",0.468,1,1,5,0.46
7,"dotnumber","easy","hard",0.736,1,0,5,0.28
7,"dotnumber","easy","hard",0.535,1,1,5,0.435
7,"dotnumber","easy","easy",0.703,1,1,5,0.256
7,"dotnumber","easy","hard",0.635,-1,1,5,0.248
7,"dotnumber","easy","average",0.601,1,1,4,0.353
7,"dotnumber","easy","hard",1.77,1,1,5,0.646
7,"dotnumber","easy","average",0.435,1,1,5,0.358
7,"dotnumber","easy","average",0.368,1,0,5,0.261
7,"dotnumber","easy","easy",0.518,1,1,5,0.593
7,"dotnumber","easy","easy",0.334,1,1,5,0.343
7,"dotnumber","easy","average",0.569,1,0,5,0.382
7,"dotnumber","easy","hard",0.435,1,0,5,0.361
7,"dotnumber","easy","easy",0.468,1,1,5,0.323
7,"dotnumber","easy","easy",0.568,1,0,5,1.195
7,"dotnumber","easy","average",0.652,1,1,5,1.003
7,"dotnumber","easy","easy",0.485,1,1,5,0.251
7,"dotnumber","easy","hard",0.485,1,1,4,0.312
7,"dotnumber","easy","hard",0.602,1,0,5,0.239
7,"dotnumber","easy","easy",0.87,-1,1,5,0.286
7,"dotnumber","easy","hard",0.604,1,1,4,0.342
7,"dotnumber","easy","hard",0.786,1,0,4,0.292
7,"dotnumber","easy","easy",0.485,-1,1,5,0.288
7,"dotnumber","easy","easy",0.435,-1,1,5,0.223
7,"dotnumber","easy","hard",0.817,1,1,5,0.256
7,"dotnumber","easy","hard",0.801,1,1,5,1.041
7,"dotnumber","easy","average",1.085,1,1,6,0.262
7,"dotnumber","easy","easy",1.353,-1,1,5,0.4
7,"dotnumber","easy","easy",0.735,1,1,5,0.302
7,"dotnumber","easy","hard",0.785,1,0,5,0.397
7,"dotnumber","easy","hard",0.669,-1,0,6,0.254
7,"dotnumber","easy","easy",0.535,-1,1,5,0.266
7,"dotnumber","easy","easy",0.651,1,1,6,0.448
7,"dotnumber","easy","average",0.702,-1,1,5,0.413
7,"dotnumber","easy","average",0.518,1,1,5,0.323
7,"dotnumber","easy","hard",0.435,1,0,5,0.384
7,"dotnumber","easy","easy",0.468,1,1,5,0.409
7,"dotnumber","easy","average",0.552,1,1,5,0.366
7,"dotnumber","easy","average",1.102,-1,1,5,0.366
7,"dotnumber","easy","easy",0.702,-1,1,5,0.174
7,"dotnumber","easy","easy",0.735,1,1,5,0.293
7,"dotnumber","easy","easy",0.502,1,1,5,0.305
7,"dotnumber","easy","hard",0.734,1,0,5,0.322
7,"dotnumber","easy","hard",0.585,1,0,5,0.393
7,"dotnumber","easy","hard",0.819,-1,1,3,0.308
7,"dotnumber","easy","hard",0.585,1,0,5,0.331
7,"dotnumber","easy","average",0.468,1,1,6,0.359
7,"dotnumber","easy","easy",0.668,-1,1,5,0.281
7,"dotnumber","easy","average",1.052,-1,0,5,1.439
7,"dotnumber","easy","average",0.918,-1,1,5,0.218
7,"dotnumber","easy","average",0.919,-1,1,5,0.28
7,"dotnumber","easy","average",1.502,-1,0,4,0.395
7,"dotnumber","easy","average",1.102,1,0,5,0.25
7,"dotnumber","easy","hard",0.668,1,1,3,0.368
7,"dotnumber","easy","hard",0.752,1,1,5,0.751
7,"dotnumber","easy","easy",1.119,1,0,5,0.334
7,"dotnumber","easy","easy",4.973,1,0,4,0.337
7,"dotnumber","easy","average",0.701,1,0,4,1.17
7,"xotask","average","average",0.902,1,0,4,0.729
7,"xotask","average","average",0.934,1,0,4,0.464
7,"xotask","average","easy",0.619,1,0,5,0.255
7,"xotask","average","easy",0.618,-1,0,5,0.231
7,"xotask","average","hard",1.068,-1,1,5,0.253
7,"xotask","average","easy",4.238,-1,1,5,0.288
7,"xotask","average","hard",0.751,1,1,5,0.257
7,"xotask","average","average",0.701,1,1,5,0.486
7,"xotask","average","easy",0.719,-1,1,5,0.224
7,"xotask","average","easy",0.534,1,1,5,0.237
7,"xotask","average","average",0.668,-1,1,5,0.339
7,"xotask","average","average",0.869,-1,1,5,0.301
7,"xotask","average","hard",0.918,1,1,5,0.966
7,"xotask","average","hard",1.202,1,1,5,0.249
7,"xotask","average","average",0.668,1,1,6,0.286
7,"xotask","average","hard",0.535,1,1,5,0.344
7,"xotask","average","hard",0.535,1,0,5,0.224
7,"xotask","average","easy",0.518,1,1,6,0.333
7,"xotask","average","average",0.486,1,0,6,0.327
7,"xotask","average","average",0.602,1,1,5,0.701
7,"xotask","average","average",0.669,1,1,5,0.304
7,"xotask","average","hard",0.402,1,1,5,0.239
7,"xotask","average","easy",0.535,1,1,5,0.299
7,"xotask","average","easy",0.753,-1,1,5,0.251
7,"xotask","average","average",1.369,1,1,4,0.228
7,"xotask","average","easy",0.818,-1,1,5,0.229
7,"xotask","average","hard",1.503,-1,0,3,1.113
7,"xotask","average","hard",1.454,1,0,4,0.251
7,"xotask","average","easy",0.569,1,1,5,0.277
7,"xotask","average","average",0.585,-1,1,5,0.237
7,"xotask","average","average",1.886,-1,0,4,0.274
7,"xotask","average","easy",0.585,1,1,5,0.218
7,"xotask","average","easy",0.484,1,1,5,0.329
7,"xotask","average","easy",0.484,1,1,6,0.275
7,"xotask","average","easy",0.485,1,1,6,0.271
7,"xotask","average","easy",0.768,-1,1,5,0.256
7,"xotask","average","average",1.285,-1,0,2,0.796
7,"xotask","average","hard",1.886,-1,1,4,0.266
7,"xotask","average","easy",1.253,1,1,5,0.263
7,"xotask","average","average",0.901,-1,0,5,0.338
7,"xotask","average","average",0.752,-1,1,5,0.273
7,"xotask","average","average",0.835,1,1,6,0.256
7,"xotask","average","hard",0.935,1,1,5,0.202
7,"xotask","average","easy",0.786,1,1,5,0.237
7,"xotask","average","average",0.701,1,1,5,0.258
7,"xotask","average","easy",0.619,-1,1,5,0.49
7,"xotask","average","average",1.185,-1,0,4,0.225
7,"xotask","average","average",0.87,-1,1,4,0.24
7,"xotask","average","easy",0.652,-1,1,5,0.215
7,"xotask","average","average",1.502,1,0,4,0.492
7,"xotask","average","hard",0.752,-1,1,4,0.293
7,"xotask","average","average",0.684,-1,1,5,0.264
7,"xotask","average","hard",0.853,1,1,4,0.246
7,"xotask","average","average",0.635,1,1,4,0.349
7,"xotask","average","hard",1.469,-1,1,5,0.286
7,"xotask","average","hard",0.836,-1,1,4,0.235
7,"xotask","average","hard",0.802,1,1,4,0.236
7,"xotask","average","easy",0.518,1,1,6,0.217
7,"xotask","average","hard",1.052,1,0,5,0.224
7,"xotask","average","hard",0.719,1,0,5,0.293
7,"xotask","average","hard",0.551,1,1,5,1.439
7,"xotask","average","hard",0.734,1,0,5,0.289
7,"xotask","average","average",0.818,1,0,5,0.639
7,"xotask","average","easy",1.236,-1,1,4,1.886
7,"xotask","average","hard",1.318,1,0,5,0.742
7,"xotask","average","easy",1.687,1,0,4,0.286
7,"xotask","average","easy",0.618,-1,1,5,0.213
7,"xotask","average","average",0.468,-1,1,5,0.244
7,"xotask","average","hard",0.501,-1,1,5,0.177
7,"xotask","average","hard",0.685,-1,0,4,0.265
7,"xotask","average","hard",0.485,-1,0,4,0.31
7,"xotask","average","easy",0.686,-1,1,4,0.329
7,"xotask","average","easy",1.153,1,1,5,1.03
7,"xotask","average","hard",0.518,1,1,5,0.29
7,"xotask","average","easy",0.768,-1,1,5,0.242
7,"xotask","average","average",0.668,1,0,3,0.328
7,"xotask","average","hard",0.817,1,1,4,0.213
7,"xotask","average","hard",0.535,1,1,4,0.226
7,"xotask","average","easy",0.702,1,1,4,0.215
7,"xotask","average","hard",0.519,-1,1,4,0.244
7,"xotask","average","average",0.401,1,1,5,0.294
7,"xotask","average","average",0.653,1,0,5,0.299
7,"xotask","average","average",0.785,1,1,5,0.234
7,"xotask","average","easy",0.534,-1,1,5,0.278
7,"xotask","average","hard",0.702,-1,0,5,0.249
7,"xotask","average","average",0.735,1,1,4,0.268
7,"xotask","average","easy",0.801,1,1,4,0.572
7,"xotask","average","easy",0.618,-1,1,5,0.391
7,"xotask","average","average",1.003,-1,0,5,0.409
7,"xotask","average","average",0.835,-1,1,5,0.05
7,"xotask","average","easy",0.569,1,1,5,0.292
7,"xotask","average","average",0.602,1,1,5,3.163
7,"xotask","average","easy",1.57,-1,1,5,0.293
7,"xotask","average","average",0.668,1,0,5,0.265
7,"xotask","average","easy",0.502,1,1,6,0.261
7,"xotask","average","easy",0.619,-1,1,6,0.237
7,"xotask","average","hard",0.485,1,0,4,0.235
7,"xotask","average","average",0.601,1,1,5,0.228
7,"xotask","average","hard",0.418,1,0,4,0.245
7,"xotask","average","hard",1.036,1,1,5,0.3
7,"xotask","average","hard",0.551,1,1,5,0.308
7,"xotask","average","easy",0.619,-1,1,5,0.634
7,"xotask","average","average",2.888,-1,0,4,0.389
7,"xotask","average","average",1.586,1,1,5,0.688
7,"xotask","average","hard",0.819,1,0,4,0.478
7,"xotask","average","average",1.218,-1,1,5,0.34
7,"xotask","average","hard",0.801,-1,1,5,0.289
7,"xotask","average","easy",1.051,1,1,5,0.885
7,"xotask","average","hard",0.685,-1,1,4,0.353
7,"xotask","average","average",0.701,-1,1,4,0.369
7,"xotask","average","average",1.152,1,0,5,0.43
7,"xotask","average","hard",0.686,-1,1,5,0.251
7,"xotask","average","average",0.685,-1,0,3,0.464
7,"xotask","average","hard",1.02,-1,0,4,0.287
7,"xotask","average","easy",0.701,1,1,5,0.77
7,"xotask","average","easy",0.452,1,1,6,0.347
7,"xotask","average","average",1.585,-1,1,5,1.559
7,"xotask","average","hard",3.972,1,1,5,1.744
7,"xotask","average","hard",1.036,1,1,5,0.251
7,"xotask","average","easy",0.552,-1,1,5,0.213
7,"xotask","average","average",0.718,1,1,5,0.298
7,"xotask","average","hard",0.886,-1,1,4,0.261
7,"xotask","average","hard",0.486,1,1,5,0.45
7,"xotask","average","hard",0.736,1,1,5,0.381
7,"xotask","average","easy",0.819,1,1,5,0.263
7,"xotask","average","average",0.501,-1,1,5,0.243
7,"xotask","average","average",0.719,-1,1,5,0.247
7,"xotask","average","hard",0.568,-1,0,1,0.673
7,"xotask","average","easy",0.719,-1,1,6,0.355
7,"xotask","average","average",1.669,-1,1,5,0.3
7,"xotask","average","easy",0.668,-1,1,5,0.752
7,"xotask","average","average",0.902,1,1,5,0.295
7,"xotask","average","hard",1.068,1,0,5,0.443
7,"xotask","average","easy",0.985,1,0,4,0.396
7,"xotask","average","easy",0.718,-1,0,5,0.249
7,"xotask","average","average",0.6,1,1,5,0.274
7,"xotask","average","average",0.502,1,0,5,0.254
7,"xotask","average","easy",1.353,-1,1,5,1.847
7,"xotask","average","easy",0.702,1,1,6,0.538
7,"xotask","average","hard",2.087,1,0,4,0.618
7,"xotask","average","hard",0.718,-1,1,5,0.223
7,"xotask","average","easy",0.451,-1,1,5,0.223
7,"xotask","average","easy",0.685,1,1,5,0.261
7,"xotask","average","hard",0.669,-1,1,5,0.299
7,"xotask","average","average",2.837,1,1,1,2.943
7,"xotask","average","average",1.136,1,1,5,0.308
7,"xotask","average","easy",0.635,1,1,5,0.233
7,"xotask","average","easy",0.468,1,1,5,0.231
7,"xotask","average","hard",0.418,1,0,5,0.392
7,"xotask","average","average",0.551,1,1,5,0.269
7,"xotask","average","average",0.551,1,1,5,0.247
7,"xotask","average","easy",0.652,-1,1,5,0.237
7,"xotask","average","average",1.22,-1,1,4,0.334
7,"xotask","average","easy",0.668,-1,1,4,0.288
7,"xotask","average","hard",0.569,-1,0,5,0.184
7,"xotask","average","easy",0.651,-1,1,4,0.241
7,"xotask","average","hard",1.686,1,1,5,0.366
7,"xotask","average","average",0.736,-1,1,5,0.268
7,"xotask","average","hard",0.718,-1,0,4,0.463
7,"xotask","average","hard",0.619,1,0,4,0.286
7,"xotask","average","average",0.735,1,1,5,0.256
