"sub","task","traindiffcond","coh","rt","resp","cor","cj","RTconf","block"
16,"dotcolour","hard","average",0.786,1,1,5,0.217,7
16,"dotcolour","hard","average",2.27,-1,0,4,0.446,7
16,"dotcolour","hard","easy",0.585,1,1,6,0.448,7
16,"dotcolour","hard","easy",0.668,-1,1,6,0.27,7
16,"dotcolour","hard","easy",0.769,-1,1,6,0.271,7
16,"dotcolour","hard","easy",0.717,-1,1,6,0.194,7
16,"dotcolour","hard","easy",0.652,-1,1,6,0.379,7
16,"dotcolour","hard","average",1.569,1,0,4,0.247,7
16,"dotcolour","hard","easy",0.951,-1,1,6,0.545,7
16,"dotcolour","hard","average",1.202,-1,1,4,0.373,7
16,"dotcolour","hard","easy",0.601,1,1,6,0.329,7
16,"dotcolour","hard","hard",0.636,1,1,6,0.269,7
16,"dotcolour","hard","average",1.018,-1,1,4,0.356,7
16,"dotcolour","hard","easy",0.701,1,1,6,0.212,7
16,"dotcolour","hard","hard",1.469,-1,1,4,0.267,7
16,"dotcolour","hard","hard",1.77,1,0,4,0.484,7
16,"dotcolour","hard","easy",1.086,-1,1,6,0.479,7
16,"dotcolour","hard","hard",1.069,1,1,5,0.331,7
16,"dotcolour","hard","hard",1.336,1,0,4,0.178,7
16,"dotcolour","hard","average",1.301,1,1,4,0.257,7
16,"dotcolour","hard","hard",0.936,-1,1,4,0.236,7
16,"dotcolour","hard","hard",0.803,1,1,5,0.733,7
16,"dotcolour","hard","easy",0.835,-1,1,6,0.248,7
16,"dotcolour","hard","hard",1.686,-1,1,4,0.372,7
16,"dotcolour","hard","hard",0.752,1,1,5,0.53,7
16,"dotcolour","hard","average",0.752,1,1,5,0.185,7
16,"dotnumber","easy","easy",4.339,-1,1,4,1.349,5
16,"dotnumber","easy","easy",0.668,1,1,4,0.447,5
16,"dotnumber","easy","easy",0.768,-1,1,5,0.234,5
16,"dotnumber","easy","average",1.018,-1,1,4,0.258,5
16,"dotnumber","easy","average",0.785,1,1,5,0.196,5
16,"dotnumber","easy","hard",1.269,-1,1,4,0.26,5
16,"dotnumber","easy","easy",0.835,1,1,5,0.228,5
16,"dotnumber","easy","average",1.002,1,0,4,0.526,5
16,"dotnumber","easy","average",0.985,-1,1,4,1.1,5
16,"dotnumber","easy","hard",0.735,-1,0,5,0.445,5
16,"dotnumber","easy","easy",0.769,1,1,5,0.216,5
16,"dotnumber","easy","average",1.119,1,1,4,0.493,5
16,"dotnumber","easy","hard",0.986,-1,1,5,0.461,5
16,"dotnumber","easy","easy",1.386,1,1,3,0.542,5
16,"dotnumber","easy","easy",0.601,1,1,4,0.315,5
16,"dotnumber","easy","hard",1.32,-1,0,4,0.324,5
16,"dotnumber","easy","average",0.852,-1,1,4,0.224,5
16,"dotnumber","easy","easy",0.634,1,1,5,0.873,5
16,"dotnumber","easy","easy",0.735,1,1,5,0.436,5
16,"dotnumber","easy","easy",1.37,1,1,4,0.278,5
16,"dotnumber","easy","hard",0.852,-1,1,4,0.516,5
16,"dotnumber","easy","hard",0.953,1,1,5,2.068,5
16,"dotnumber","easy","easy",0.802,-1,1,4,0.234,5
16,"dotnumber","easy","hard",0.618,1,1,4,0.387,5
16,"dotnumber","easy","hard",1.619,-1,1,4,0.317,5
16,"dotnumber","easy","average",0.885,1,1,4,0.2,5
16,"dotnumber","easy","easy",0.836,1,1,4,0.266,5
16,"dotnumber","easy","hard",0.735,-1,1,4,0.253,5
16,"dotnumber","easy","easy",0.702,1,1,4,0.29,5
16,"dotnumber","easy","average",0.969,-1,1,5,0.122,5
16,"dotnumber","easy","average",0.7,1,1,5,0.245,5
16,"dotnumber","easy","easy",0.618,-1,1,4,0.254,5
16,"dotnumber","easy","hard",1.052,-1,1,4,0.292,5
16,"dotnumber","easy","easy",1.602,1,0,4,0.099,5
16,"dotnumber","easy","average",0.719,1,1,4,0.59,5
16,"dotnumber","easy","hard",0.952,-1,1,4,0.235,5
16,"dotnumber","easy","hard",0.802,1,1,4,0.237,5
16,"dotnumber","easy","average",0.852,-1,1,4,0.7,5
16,"dotnumber","easy","easy",0.768,1,0,4,0.284,5
16,"dotnumber","easy","hard",0.802,1,0,4,0.187,5
16,"dotnumber","easy","easy",0.702,-1,1,4,0.307,5
16,"dotnumber","easy","hard",0.834,-1,1,4,0.304,5
16,"dotnumber","easy","average",0.718,-1,1,4,0.403,5
16,"dotnumber","easy","easy",0.718,-1,1,5,0.225,5
16,"dotnumber","easy","average",0.834,1,0,4,0.338,5
16,"dotnumber","easy","hard",1.069,1,0,4,0.244,5
16,"dotnumber","easy","easy",0.668,-1,1,5,0.171,5
16,"dotnumber","easy","hard",0.935,-1,1,4,0.266,5
16,"dotnumber","easy","hard",1.035,1,1,4,0.449,5
16,"dotnumber","easy","average",0.819,-1,1,4,0.297,5
16,"dotnumber","easy","hard",0.918,1,1,4,0.371,5
16,"dotnumber","easy","average",0.751,-1,1,4,0.034,5
16,"dotnumber","easy","easy",0.685,1,1,5,0.272,5
16,"dotnumber","easy","average",0.869,1,1,4,0.35,5
16,"dotnumber","easy","average",0.886,-1,0,4,0.311,5
16,"dotnumber","easy","hard",1.086,-1,0,3,0.458,5
16,"dotnumber","easy","easy",0.619,-1,1,5,0.234,5
16,"dotnumber","easy","hard",1.036,1,0,4,0.738,5
16,"dotnumber","easy","average",1.169,1,1,4,0.369,5
16,"dotnumber","easy","average",1.403,1,1,4,0.372,5
16,"dotnumber","easy","average",0.718,1,1,5,0.196,5
16,"dotnumber","easy","average",1.052,1,0,4,0.221,5
16,"dotnumber","easy","easy",0.669,-1,1,4,0.484,5
16,"dotnumber","easy","average",0.852,1,1,5,0.266,5
16,"dotnumber","easy","easy",0.919,-1,1,4,0.293,5
16,"dotnumber","easy","easy",0.718,1,1,3,0.248,5
16,"dotnumber","easy","hard",0.618,1,1,4,0.193,5
16,"dotnumber","easy","average",1.203,-1,0,4,0.724,5
16,"dotnumber","easy","hard",1.336,-1,0,4,1.964,5
16,"dotnumber","easy","hard",1.002,1,1,4,0.271,5
16,"dotnumber","easy","hard",0.952,1,1,4,0.233,5
16,"dotnumber","easy","average",0.669,-1,1,4,0.272,5
16,"dotnumber","easy","hard",1.486,-1,1,5,0.383,6
16,"dotnumber","easy","average",0.702,1,1,4,0.302,6
16,"dotnumber","easy","easy",0.619,1,1,5,0.068,6
16,"dotnumber","easy","average",0.535,-1,1,5,0.296,6
16,"dotnumber","easy","hard",0.618,1,0,3,0.223,6
16,"dotnumber","easy","easy",0.819,-1,1,4,0.704,6
16,"dotnumber","easy","hard",0.802,1,1,4,0.335,6
16,"dotnumber","easy","hard",0.819,-1,1,4,0.332,6
16,"dotnumber","easy","average",0.686,1,1,4,0.382,6
16,"dotnumber","easy","average",0.735,-1,0,4,0.268,6
16,"dotnumber","easy","easy",0.869,1,1,4,0.217,6
16,"dotnumber","easy","hard",1.419,1,0,3,0.85,6
16,"dotnumber","easy","average",0.718,1,1,4,0.286,6
16,"dotnumber","easy","easy",0.786,1,1,4,0.43,6
16,"dotnumber","easy","average",0.618,1,1,4,0.192,6
16,"dotnumber","easy","hard",0.985,1,1,4,0.284,6
16,"dotnumber","easy","hard",1.452,-1,1,4,0.433,6
16,"dotnumber","easy","hard",2.119,1,1,4,0.276,6
16,"dotnumber","easy","easy",1.268,1,1,4,0.29,6
16,"dotnumber","easy","hard",0.801,-1,0,4,0.561,6
16,"dotnumber","easy","easy",0.687,1,1,5,0.363,6
16,"dotnumber","easy","hard",0.735,1,0,4,0.65,6
16,"dotnumber","easy","average",0.801,-1,1,4,0.523,6
16,"dotnumber","easy","average",0.735,-1,1,4,0.339,6
16,"dotnumber","easy","easy",0.669,1,1,4,0.63,6
16,"dotnumber","easy","average",1.419,-1,0,4,0.206,6
16,"dotnumber","easy","hard",1.152,1,1,4,0.499,6
16,"dotnumber","easy","hard",0.802,-1,0,4,0.378,6
16,"dotnumber","easy","easy",0.585,-1,1,4,0.335,6
16,"dotnumber","easy","easy",1.086,-1,1,4,0.225,6
16,"dotnumber","easy","average",0.985,1,0,4,0.315,6
16,"dotnumber","easy","hard",0.752,1,1,4,0.444,6
16,"dotnumber","easy","hard",2.053,-1,1,3,0.29,6
16,"dotnumber","easy","easy",0.885,-1,1,4,0.366,6
16,"dotnumber","easy","average",0.852,-1,1,4,2.104,6
16,"dotnumber","easy","easy",0.752,1,1,5,0.127,6
16,"dotnumber","easy","hard",0.769,1,1,4,0.311,6
16,"dotnumber","easy","average",0.935,-1,0,4,0.576,6
16,"dotnumber","easy","average",0.802,1,1,4,0.5,6
16,"dotnumber","easy","average",1.085,1,1,4,1.087,6
16,"dotnumber","easy","easy",0.685,-1,1,5,0.051,6
16,"dotnumber","easy","easy",0.918,1,0,4,0.471,6
16,"dotnumber","easy","easy",0.769,1,1,5,0.241,6
16,"dotnumber","easy","hard",0.768,1,0,4,0.419,6
16,"dotnumber","easy","easy",1.202,1,1,5,0.253,6
16,"dotnumber","easy","easy",0.684,1,1,5,0.419,6
16,"dotnumber","easy","average",0.819,-1,1,5,0.236,6
16,"dotnumber","easy","easy",0.801,1,0,3,0.238,6
16,"dotnumber","easy","easy",0.802,1,1,4,0.463,6
16,"dotnumber","easy","easy",0.951,-1,1,5,0.594,6
16,"dotnumber","easy","average",1.285,-1,1,4,0.321,6
16,"dotnumber","easy","hard",1.485,1,0,4,0.307,6
16,"dotnumber","easy","hard",4.822,1,1,4,0.477,6
16,"dotnumber","easy","average",2.42,1,1,3,0.899,6
16,"dotnumber","easy","average",0.651,1,1,4,0.352,6
16,"dotnumber","easy","hard",0.835,-1,1,4,1.275,6
16,"dotnumber","easy","average",1.62,-1,1,4,0.353,6
16,"dotnumber","easy","hard",0.735,1,0,4,0.544,6
16,"dotnumber","easy","hard",1.119,-1,0,4,0.489,6
16,"dotnumber","easy","average",1.069,-1,1,4,0.309,6
16,"dotnumber","easy","easy",1.053,-1,1,5,0.346,6
16,"dotnumber","easy","average",1.152,1,0,4,0.489,6
16,"dotnumber","easy","average",1.169,1,0,4,0.545,6
16,"dotnumber","easy","easy",1.002,-1,1,4,0.51,6
16,"dotnumber","easy","average",1.203,1,0,4,0.357,6
16,"dotnumber","easy","hard",0.751,-1,1,4,0.451,6
16,"dotnumber","easy","easy",0.669,-1,1,4,0.785,6
16,"dotnumber","easy","easy",1.102,1,0,4,0.896,6
16,"dotnumber","easy","hard",1.087,1,1,4,0.283,6
16,"dotnumber","easy","average",0.986,1,1,4,0.372,6
16,"dotnumber","easy","hard",1.002,1,1,4,0.535,6
16,"dotnumber","easy","easy",0.852,-1,0,4,0.315,6
16,"dotnumber","easy","average",1.118,1,1,4,0.578,7
16,"dotnumber","easy","average",0.935,1,0,3,0.224,7
16,"dotnumber","easy","hard",1.168,1,1,3,0.596,7
16,"dotnumber","easy","average",0.651,-1,1,4,1.437,7
16,"dotnumber","easy","hard",0.819,1,1,4,0.557,7
16,"dotnumber","easy","easy",0.835,-1,1,4,0.4,7
16,"dotnumber","easy","easy",0.735,1,1,5,0.414,7
16,"dotnumber","easy","easy",0.736,1,1,4,0.267,7
16,"dotnumber","easy","average",1.336,1,1,4,0.693,7
16,"dotnumber","easy","hard",1.569,-1,0,4,0.677,7
16,"dotnumber","easy","average",0.668,1,0,4,0.266,7
16,"dotnumber","easy","easy",0.651,1,0,4,0.481,7
16,"dotnumber","easy","average",0.735,1,1,4,0.187,7
16,"dotnumber","easy","easy",0.852,1,1,4,0.653,7
16,"dotnumber","easy","average",1.886,-1,0,4,0.273,7
16,"dotnumber","easy","hard",0.818,-1,1,4,0.321,7
16,"dotnumber","easy","hard",0.851,1,0,4,0.317,7
16,"dotnumber","easy","easy",0.852,1,1,3,0.521,7
16,"dotnumber","easy","hard",0.836,1,0,5,0.509,7
16,"dotnumber","easy","easy",1.285,-1,1,4,0.656,7
16,"dotnumber","easy","hard",0.801,1,0,4,0.529,7
16,"dotnumber","easy","hard",0.802,-1,1,4,0.31,7
16,"dotnumber","easy","average",1.102,-1,1,4,0.361,7
16,"dotnumber","easy","hard",0.934,1,0,4,0.625,7
16,"dotnumber","easy","hard",1.102,-1,0,3,0.007,7
16,"dotnumber","easy","easy",0.669,1,1,5,0.279,7
16,"dotnumber","easy","easy",0.618,1,1,4,0.286,7
16,"dotnumber","easy","hard",1.552,-1,1,4,0.415,7
16,"dotnumber","easy","average",0.686,1,1,4,0.222,7
16,"dotnumber","easy","easy",0.752,-1,1,5,0.466,7
16,"dotnumber","easy","easy",0.618,1,1,5,0.306,7
16,"dotnumber","easy","hard",0.669,-1,1,4,0.982,7
16,"dotnumber","easy","easy",0.801,-1,1,4,0.249,7
16,"dotnumber","easy","easy",0.802,1,1,4,0.442,7
16,"dotnumber","easy","hard",1.402,1,0,4,0.235,7
16,"dotnumber","easy","hard",0.902,-1,0,4,0.344,7
16,"dotnumber","easy","easy",0.702,1,1,5,0.794,7
16,"dotnumber","easy","average",0.885,-1,1,3,0.305,7
16,"dotnumber","easy","easy",0.852,-1,1,4,0.062,7
16,"dotnumber","easy","easy",0.868,-1,1,4,0.405,7
16,"dotnumber","easy","average",0.968,1,0,4,3.592,7
16,"dotnumber","easy","hard",1.469,1,1,4,0.374,7
16,"dotnumber","easy","easy",0.837,-1,1,4,0.272,7
16,"dotnumber","easy","hard",1.619,1,1,4,0.367,7
16,"dotnumber","easy","average",0.651,-1,0,3,0.289,7
16,"dotnumber","easy","easy",0.686,1,1,4,0.245,7
16,"dotnumber","easy","easy",0.835,-1,1,4,0.326,7
16,"dotnumber","easy","average",0.768,1,1,4,0.325,7
16,"dotnumber","easy","easy",1.036,-1,1,5,0.682,7
16,"dotnumber","easy","hard",1.702,1,0,4,0.276,7
16,"dotnumber","easy","hard",1.318,1,1,4,0.479,7
16,"dotnumber","easy","average",1.953,-1,1,5,0.296,7
16,"dotnumber","easy","average",0.852,1,1,4,0.965,7
16,"dotnumber","easy","average",0.851,-1,1,4,0.615,7
16,"dotnumber","easy","average",0.718,1,1,4,0.413,7
16,"dotnumber","easy","hard",0.752,1,1,4,0.346,7
16,"dotnumber","easy","easy",2.286,-1,1,4,0.298,7
16,"dotnumber","easy","average",0.617,-1,1,3,0.657,7
16,"dotnumber","easy","average",0.936,1,0,4,0.38,7
16,"dotnumber","easy","average",1.052,1,1,4,0.302,7
16,"dotnumber","easy","hard",1.035,1,1,4,0.323,7
16,"dotnumber","easy","hard",0.819,1,1,4,1.504,7
16,"dotnumber","easy","average",0.669,-1,1,4,0.42,7
16,"dotnumber","easy","hard",0.735,1,0,4,0.257,7
16,"dotnumber","easy","hard",0.702,1,1,4,0.421,7
16,"dotnumber","easy","easy",1.168,1,1,4,0.56,7
16,"dotnumber","easy","easy",1.169,1,0,3,0.246,7
16,"dotnumber","easy","average",0.802,1,1,4,0.871,7
16,"dotnumber","easy","average",0.901,1,0,4,0.475,7
16,"dotnumber","easy","average",0.718,1,1,4,0.374,7
16,"dotnumber","easy","easy",0.752,1,1,4,0.565,7
16,"dotnumber","easy","hard",1.186,1,0,4,0.969,7
16,"xotask","average","hard",3.488,-1,0,4,1.023,5
16,"xotask","average","hard",0.835,-1,1,4,0.206,5
16,"xotask","average","hard",0.902,1,1,5,0.365,5
16,"xotask","average","hard",1.302,1,1,3,0.26,5
16,"xotask","average","hard",0.919,-1,1,3,0.239,5
16,"xotask","average","average",1.019,1,0,4,0.279,5
16,"xotask","average","average",1.019,1,1,4,0.462,5
16,"xotask","average","hard",2.137,1,1,3,0.159,5
16,"xotask","average","easy",0.769,1,1,5,0.005,5
16,"xotask","average","hard",0.769,1,0,5,0.56,5
16,"xotask","average","hard",1.086,-1,0,4,0.249,5
16,"xotask","average","easy",0.753,1,1,5,0.492,5
16,"xotask","average","hard",2.871,-1,0,4,0.509,5
16,"xotask","average","average",1.002,-1,1,4,0.379,5
16,"xotask","average","easy",0.952,-1,1,3,0.352,5
16,"xotask","average","easy",0.902,-1,1,4,0.296,5
16,"xotask","average","average",1.221,1,1,3,0.213,5
16,"xotask","average","average",1.586,-1,0,4,0.295,5
16,"xotask","average","easy",1.17,1,1,4,1.415,5
16,"xotask","average","average",1.119,-1,1,4,0.282,5
16,"xotask","average","average",1.287,1,1,3,0.261,5
16,"xotask","average","easy",0.934,1,1,4,1.936,5
16,"xotask","average","easy",0.668,1,1,5,0.129,5
16,"xotask","average","average",0.918,-1,0,5,0.305,5
16,"xotask","average","hard",1.437,-1,0,4,0.341,5
16,"xotask","average","average",0.835,-1,1,4,0.289,5
16,"xotask","average","average",1.002,1,1,4,0.04,5
16,"xotask","average","average",1.202,-1,1,4,0.288,5
16,"xotask","average","easy",0.769,-1,1,5,0.273,5
16,"xotask","average","average",0.886,-1,1,5,0.253,5
16,"xotask","average","easy",1.202,-1,1,5,0.253,5
16,"xotask","average","hard",3.07,-1,0,4,0.272,5
16,"xotask","average","hard",1.135,-1,1,4,0.45,5
16,"xotask","average","average",1.203,1,1,3,0.266,5
16,"xotask","average","average",1.853,1,0,4,0.206,5
16,"xotask","average","hard",0.918,1,0,4,0.444,5
16,"xotask","average","average",0.969,1,1,4,0.318,5
16,"xotask","average","average",0.685,1,1,5,0.273,5
16,"xotask","average","easy",1.502,-1,1,3,0.259,5
16,"xotask","average","hard",1.269,1,1,4,0.449,5
16,"xotask","average","easy",0.82,1,1,4,1.704,5
16,"xotask","average","average",0.769,1,1,4,0.398,5
16,"xotask","average","average",1.035,1,1,4,0.175,5
16,"xotask","average","easy",0.886,-1,1,4,3.455,5
16,"xotask","average","average",0.769,-1,1,4,0.254,5
16,"xotask","average","hard",0.985,1,0,4,0.15,5
16,"xotask","average","easy",0.668,-1,1,5,0.16,5
16,"xotask","average","hard",0.903,-1,1,4,0.353,5
16,"xotask","average","easy",1.652,1,1,4,0.218,5
16,"xotask","average","average",0.986,-1,1,4,0.1,5
16,"xotask","average","hard",1.97,-1,1,4,0.811,5
16,"xotask","average","hard",0.851,1,1,4,0.13,5
16,"xotask","average","easy",0.802,1,1,4,0.392,5
16,"xotask","average","easy",1.653,1,1,3,2.191,5
16,"xotask","average","easy",0.752,1,1,4,0.29,5
16,"xotask","average","easy",0.836,-1,1,4,0.353,5
16,"xotask","average","hard",1.052,1,1,4,0.383,5
16,"xotask","average","easy",0.685,1,1,5,0.222,5
16,"xotask","average","average",0.835,1,0,4,0.271,5
16,"xotask","average","easy",0.786,1,1,5,0.079,5
16,"xotask","average","hard",0.852,-1,1,4,0.1,5
16,"xotask","average","hard",0.752,-1,1,4,0.317,5
16,"xotask","average","easy",0.685,-1,1,4,0.223,5
16,"xotask","average","average",0.952,-1,1,4,1.291,5
16,"xotask","average","easy",1.052,-1,1,4,0.262,5
16,"xotask","average","hard",1.269,1,0,3,0.291,5
16,"xotask","average","average",1.119,-1,1,4,1.781,5
16,"xotask","average","easy",0.669,-1,1,5,0.412,5
16,"xotask","average","easy",0.702,-1,1,5,0.266,5
16,"xotask","average","hard",0.784,-1,1,5,0.442,5
16,"xotask","average","average",0.852,1,1,5,0.337,5
16,"xotask","average","average",1.018,-1,1,4,0.321,6
16,"xotask","average","easy",0.618,1,1,5,0.23,6
16,"xotask","average","average",1.069,1,1,4,0.268,6
16,"xotask","average","hard",1.352,-1,0,3,0.277,6
16,"xotask","average","hard",0.97,-1,0,4,0.35,6
16,"xotask","average","average",0.968,1,0,3,0.244,6
16,"xotask","average","easy",0.618,-1,1,5,0.268,6
16,"xotask","average","easy",0.701,-1,1,5,0.272,6
16,"xotask","average","hard",1.603,-1,0,4,0.351,6
16,"xotask","average","hard",0.718,1,1,4,0.286,6
16,"xotask","average","hard",0.92,1,0,4,0.2,6
16,"xotask","average","average",1.035,-1,1,5,0.065,6
16,"xotask","average","easy",0.753,1,1,5,0.155,6
16,"xotask","average","average",0.751,-1,0,5,0.449,6
16,"xotask","average","easy",1.986,1,1,3,0.345,6
16,"xotask","average","hard",1.386,1,0,4,0.141,6
16,"xotask","average","average",1.069,1,1,4,0.839,6
16,"xotask","average","average",0.986,-1,1,4,0.216,6
16,"xotask","average","hard",0.836,1,0,3,0.249,6
16,"xotask","average","average",0.818,-1,0,4,0.296,6
16,"xotask","average","hard",1.436,1,1,4,0.221,6
16,"xotask","average","average",0.751,-1,1,4,1.776,6
16,"xotask","average","easy",0.735,-1,1,5,0.309,6
16,"xotask","average","easy",1.003,1,1,4,0.235,6
16,"xotask","average","hard",1.686,-1,0,3,0.344,6
16,"xotask","average","hard",0.918,-1,1,4,0.832,6
16,"xotask","average","hard",0.669,-1,1,4,0.478,6
16,"xotask","average","easy",0.868,-1,1,5,0.243,6
16,"xotask","average","hard",0.852,1,0,4,0.338,6
16,"xotask","average","average",0.685,-1,0,4,0.227,6
16,"xotask","average","easy",0.918,-1,1,5,2.305,6
16,"xotask","average","average",0.868,-1,1,5,0.058,6
16,"xotask","average","easy",0.636,1,1,4,0.233,6
16,"xotask","average","easy",0.718,-1,1,5,0.269,6
16,"xotask","average","average",1.485,1,1,4,0.561,6
16,"xotask","average","average",2.019,-1,1,4,0.275,6
16,"xotask","average","average",0.686,-1,1,4,0.343,6
16,"xotask","average","easy",0.901,-1,1,5,0.864,6
16,"xotask","average","easy",0.702,1,1,5,0.139,6
16,"xotask","average","average",0.936,-1,1,4,0.427,6
16,"xotask","average","average",0.902,-1,1,4,0.497,6
16,"xotask","average","easy",1.153,1,0,4,0.424,6
16,"xotask","average","easy",1.253,-1,1,4,0.559,6
16,"xotask","average","hard",0.818,1,1,4,0.323,6
16,"xotask","average","hard",1.653,1,1,4,0.429,6
16,"xotask","average","hard",1.085,1,1,4,0.299,6
16,"xotask","average","hard",0.802,-1,1,4,0.281,6
16,"xotask","average","hard",1.302,-1,1,4,0.051,6
16,"xotask","average","easy",1.152,1,1,5,0.333,6
16,"xotask","average","hard",1.07,-1,0,4,0.784,6
16,"xotask","average","hard",0.751,-1,0,4,0.508,6
16,"xotask","average","average",0.836,-1,0,4,0.257,6
16,"xotask","average","easy",0.852,-1,1,4,0.303,6
16,"xotask","average","hard",2.003,-1,1,4,0.316,6
16,"xotask","average","average",1.085,1,1,4,0.238,6
16,"xotask","average","easy",0.836,1,1,5,0.237,6
16,"xotask","average","easy",0.785,1,1,5,0.143,6
16,"xotask","average","hard",1.069,1,0,5,0.249,6
16,"xotask","average","average",0.952,-1,1,4,0.787,6
16,"xotask","average","easy",0.752,-1,1,5,0.335,6
16,"xotask","average","easy",0.986,1,1,5,0.277,6
16,"xotask","average","easy",0.919,1,1,5,0.352,6
16,"xotask","average","hard",2.253,-1,1,4,1.2,6
16,"xotask","average","average",0.886,1,1,4,0.246,6
16,"xotask","average","easy",0.935,-1,1,4,0.257,6
16,"xotask","average","hard",1.436,1,0,4,0.424,6
16,"xotask","average","average",0.935,-1,0,3,0.3,6
16,"xotask","average","average",0.902,1,1,4,0.47,6
16,"xotask","average","easy",1.035,-1,0,4,0.196,6
16,"xotask","average","hard",2.053,-1,0,4,0.563,6
16,"xotask","average","average",0.802,-1,1,4,1.286,6
16,"xotask","average","easy",0.819,1,1,4,0.212,7
16,"xotask","average","easy",0.803,-1,1,4,0.421,7
16,"xotask","average","average",0.702,1,1,5,0.243,7
16,"xotask","average","easy",1.153,1,1,5,1.253,7
16,"xotask","average","hard",0.819,1,0,4,0.22,7
16,"xotask","average","average",0.934,-1,1,4,0.072,7
16,"xotask","average","hard",0.819,1,0,4,0.223,7
16,"xotask","average","easy",0.918,1,1,5,0.188,7
16,"xotask","average","easy",0.902,-1,1,5,0.235,7
16,"xotask","average","average",1.803,-1,1,4,0.179,7
16,"xotask","average","hard",0.719,-1,1,4,0.426,7
16,"xotask","average","hard",0.785,1,1,4,0.34,7
16,"xotask","average","average",1.101,1,1,3,0.261,7
16,"xotask","average","easy",0.636,1,1,5,0.22,7
16,"xotask","average","average",0.92,1,1,4,4.744,7
16,"xotask","average","easy",0.718,1,1,5,0.117,7
16,"xotask","average","hard",0.769,1,0,4,0.444,7
16,"xotask","average","easy",0.735,-1,1,5,0.311,7
16,"xotask","average","hard",1.571,1,0,4,0.47,7
16,"xotask","average","easy",0.602,-1,1,4,0.326,7
16,"xotask","average","average",0.569,1,1,4,0.301,7
16,"xotask","average","hard",0.651,1,0,4,0.769,7
16,"xotask","average","hard",0.886,-1,0,4,0.646,7
16,"xotask","average","hard",0.702,1,1,4,0.634,7
16,"xotask","average","easy",0.617,-1,1,5,0.178,7
16,"xotask","average","easy",1.036,1,0,3,0.268,7
16,"xotask","average","hard",0.869,1,1,3,0.313,7
16,"xotask","average","average",0.986,1,1,4,1.439,7
16,"xotask","average","average",0.953,1,1,4,0.057,7
16,"xotask","average","average",1.019,1,0,4,0.776,7
16,"xotask","average","average",0.852,1,1,4,0.209,7
16,"xotask","average","hard",0.803,-1,1,4,0.372,7
16,"xotask","average","hard",0.968,1,1,4,0.376,7
16,"xotask","average","average",1.286,-1,0,3,1.616,7
16,"xotask","average","hard",1.386,-1,0,4,0.225,7
16,"xotask","average","average",1.002,-1,1,4,0.282,7
16,"xotask","average","hard",0.786,1,0,4,0.282,7
16,"xotask","average","average",0.785,-1,1,4,0.299,7
16,"xotask","average","average",0.736,1,1,4,0.188,7
16,"xotask","average","average",0.685,-1,1,4,0.228,7
16,"xotask","average","easy",0.718,1,0,4,0.2,7
16,"xotask","average","average",0.935,1,1,4,0.309,7
16,"xotask","average","easy",0.636,1,1,5,0.283,7
16,"xotask","average","easy",1.353,1,1,5,0.195,7
16,"xotask","average","easy",0.668,-1,1,4,1.931,7
16,"xotask","average","average",1.386,-1,1,4,1.983,7
16,"xotask","average","average",0.701,1,1,4,0.284,7
16,"xotask","average","hard",0.952,-1,0,4,0.405,7
16,"xotask","average","easy",0.619,1,1,5,0.311,7
16,"xotask","average","easy",0.802,-1,1,5,0.437,7
16,"xotask","average","hard",0.769,-1,0,4,0.367,7
16,"xotask","average","easy",2.037,-1,0,4,0.104,7
16,"xotask","average","easy",1.185,1,0,4,0.543,7
16,"xotask","average","hard",0.736,-1,0,4,0.39,7
16,"xotask","average","hard",0.768,1,1,4,0.402,7
16,"xotask","average","average",0.934,-1,1,4,0.183,7
16,"xotask","average","average",0.919,-1,1,4,0.277,7
16,"xotask","average","hard",1.319,1,0,4,1.808,7
16,"xotask","average","hard",0.685,1,0,4,0.374,7
16,"xotask","average","average",0.819,-1,1,4,0.384,7
16,"xotask","average","easy",0.635,1,1,5,0.834,7
16,"xotask","average","easy",0.735,-1,1,4,0.237,7
16,"xotask","average","hard",1.602,1,0,4,0.301,7
16,"xotask","average","hard",0.735,1,1,4,0.062,7
